"ts","throughput_bps"
2026-06-10 06:57:36.000 +0700,3202224
2026-06-10 06:57:37.000 +0700,2140976
2026-06-10 06:57:38.000 +0700,3206448
2026-06-10 06:57:39.000 +0700,2134112
2026-06-10 06:57:40.000 +0700,3200640
2026-06-10 06:57:41.000 +0700,2135168
2026-06-10 06:57:42.000 +0700,3205392
2026-06-10 06:57:43.000 +0700,2138336
2026-06-10 06:57:44.000 +0700,3208032
2026-06-10 06:57:45.000 +0700,2137280
2026-06-10 06:57:46.000 +0700,3203280
2026-06-10 06:57:47.000 +0700,2132528
2026-06-10 06:57:48.000 +0700,3211728
2026-06-10 06:57:49.000 +0700,2135168
2026-06-10 06:57:50.000 +0700,3203808
2026-06-10 06:57:51.000 +0700,2134112
2026-06-10 06:57:52.000 +0700,3204864
2026-06-10 06:57:53.000 +0700,2139392
2026-06-10 06:57:54.000 +0700,3202752
2026-06-10 06:57:55.000 +0700,2132000
2026-06-10 06:57:56.000 +0700,3196944
2026-06-10 06:57:57.000 +0700,2944496
2026-06-10 06:57:58.000 +0700,2386032
2026-06-10 06:57:59.000 +0700,2958752
2026-06-10 06:58:00.000 +0700,2388672
2026-06-10 06:58:01.000 +0700,3381792
2026-06-10 06:58:02.000 +0700,3030048
2026-06-10 06:58:03.000 +0700,3194832
2026-06-10 06:58:04.000 +0700,2129888
2026-06-10 06:58:05.000 +0700,3191664
2026-06-10 06:58:06.000 +0700,2128832
2026-06-10 06:58:07.000 +0700,2126720
2026-06-10 06:58:08.000 +0700,3298560
2026-06-10 06:58:09.000 +0700,2024048
2026-06-10 06:58:10.000 +0700,2130944
2026-06-10 06:58:11.000 +0700,3195360
2026-06-10 06:58:12.000 +0700,2129360
2026-06-10 06:58:13.000 +0700,3192192
2026-06-10 06:58:14.000 +0700,2129360
2026-06-10 06:58:15.000 +0700,3196416
2026-06-10 06:58:16.000 +0700,2133584
2026-06-10 06:58:17.000 +0700,3195360
2026-06-10 06:58:18.000 +0700,2132000
2026-06-10 06:58:19.000 +0700,3197472
2026-06-10 06:58:20.000 +0700,2139920
2026-06-10 06:58:21.000 +0700,3205920
2026-06-10 06:58:22.000 +0700,2128304
2026-06-10 06:58:23.000 +0700,3191664
2026-06-10 06:58:24.000 +0700,2222560
2026-06-10 06:58:25.000 +0700,3097408
2026-06-10 06:58:26.000 +0700,2175696
2026-06-10 06:58:27.000 +0700,3144272
2026-06-10 06:58:28.000 +0700,1219416
2026-06-10 06:58:29.000 +0700,1339448
2026-06-10 06:58:30.000 +0700,1364000
2026-06-10 06:58:31.000 +0700,1333992
2026-06-10 06:58:32.000 +0700,1295800
2026-06-10 06:58:33.000 +0700,332816
2026-06-10 06:58:37.000 +0700,1616
2026-06-10 06:58:38.000 +0700,1673800
2026-06-10 06:58:39.000 +0700,1317424
2026-06-10 06:58:40.000 +0700,2965088
2026-06-10 06:58:41.000 +0700,2403456
2026-06-10 06:58:42.000 +0700,2146256
2026-06-10 06:58:43.000 +0700,3222288
2026-06-10 06:58:44.000 +0700,2148368
2026-06-10 06:58:45.000 +0700,3222816
2026-06-10 06:58:46.000 +0700,2147840
2026-06-10 06:58:47.000 +0700,3217008
2026-06-10 06:58:48.000 +0700,2146784
2026-06-10 06:58:49.000 +0700,3218592
2026-06-10 06:58:50.000 +0700,2144672
2026-06-10 06:58:51.000 +0700,2716016
2026-06-10 06:58:52.000 +0700,2649888
2026-06-10 06:58:53.000 +0700,2142560
2026-06-10 06:58:54.000 +0700,3211200
2026-06-10 06:58:55.000 +0700,2138864
2026-06-10 06:58:56.000 +0700,3210144
2026-06-10 06:58:57.000 +0700,2136224
2026-06-10 06:58:58.000 +0700,3200640
2026-06-10 06:58:59.000 +0700,2141504
2026-06-10 06:59:00.000 +0700,3209088
2026-06-10 06:59:01.000 +0700,2146784
2026-06-10 06:59:02.000 +0700,3207504
2026-06-10 06:59:03.000 +0700,2135696
2026-06-10 06:59:04.000 +0700,2132528
2026-06-10 06:59:05.000 +0700,3201696
2026-06-10 06:59:06.000 +0700,2134640
2026-06-10 06:59:07.000 +0700,3200112
2026-06-10 06:59:08.000 +0700,2136752
2026-06-10 06:59:09.000 +0700,3198528
2026-06-10 06:59:10.000 +0700,2134640
2026-06-10 06:59:11.000 +0700,3207504
2026-06-10 06:59:12.000 +0700,3201696
2026-06-10 06:59:13.000 +0700,1254512
2026-06-10 06:59:14.000 +0700,3021632
2026-06-10 06:59:15.000 +0700,2129888
2026-06-10 06:59:16.000 +0700,3199056
2026-06-10 06:59:17.000 +0700,3195888
2026-06-10 06:59:18.000 +0700,2133056
2026-06-10 06:59:19.000 +0700,2135168
2026-06-10 06:59:20.000 +0700,3198528
2026-06-10 06:59:21.000 +0700,2139392
2026-06-10 06:59:22.000 +0700,3194304
2026-06-10 06:59:24.000 +0700,2504272
2026-06-10 06:59:26.000 +0700,2818864
2026-06-10 06:59:28.000 +0700,3193248
2026-06-10 06:59:29.000 +0700,3192192
2026-06-10 06:59:31.000 +0700,2129888
2026-06-10 06:59:32.000 +0700,3192192
2026-06-10 06:59:33.000 +0700,2422160
2026-06-10 06:59:35.000 +0700,2916288
2026-06-10 06:59:36.000 +0700,3192720
2026-06-10 06:59:38.000 +0700,2130416
2026-06-10 06:59:39.000 +0700,2131480
2026-06-10 06:59:41.000 +0700,992000
2026-06-10 06:59:42.000 +0700,999936
2026-06-10 06:59:43.000 +0700,1001920
2026-06-10 06:59:44.000 +0700,289664
2026-06-10 06:59:47.000 +0700,67456
2026-06-10 06:59:48.000 +0700,789888
2026-06-10 06:59:49.000 +0700,661504
2026-06-10 06:59:50.000 +0700,676736
2026-06-10 06:59:51.000 +0700,485248
2026-06-10 06:59:52.000 +0700,513536
2026-06-10 06:59:53.000 +0700,476544
2026-06-10 06:59:54.000 +0700,341632
2026-06-10 06:59:55.000 +0700,591872
2026-06-10 06:59:56.000 +0700,668032
2026-06-10 06:59:57.000 +0700,517888
2026-06-10 06:59:58.000 +0700,583168
2026-06-10 06:59:59.000 +0700,472192
2026-06-10 07:00:00.000 +0700,306816
2026-06-10 07:00:01.000 +0700,539648
2026-06-10 07:00:02.000 +0700,461312
2026-06-10 07:00:03.000 +0700,472192
2026-06-10 07:00:04.000 +0700,583168
2026-06-10 07:00:05.000 +0700,335104
2026-06-10 07:00:06.000 +0700,504832
2026-06-10 07:00:07.000 +0700,374272
2026-06-10 07:00:08.000 +0700,374272
2026-06-10 07:00:09.000 +0700,585344
2026-06-10 07:00:10.000 +0700,489600
2026-06-10 07:00:11.000 +0700,600576
2026-06-10 07:00:12.000 +0700,539648
2026-06-10 07:00:13.000 +0700,544000
2026-06-10 07:00:14.000 +0700,522240
2026-06-10 07:00:15.000 +0700,524416
2026-06-10 07:00:16.000 +0700,535296
2026-06-10 07:00:17.000 +0700,802944
2026-06-10 07:00:18.000 +0700,217600
2026-06-10 07:00:19.000 +0700,339456
2026-06-10 07:00:20.000 +0700,433024
2026-06-10 07:00:21.000 +0700,615808
2026-06-10 07:00:22.000 +0700,659328
2026-06-10 07:00:23.000 +0700,419968
2026-06-10 07:00:24.000 +0700,676736
2026-06-10 07:00:25.000 +0700,672384
2026-06-10 07:00:26.000 +0700,154496
2026-06-10 07:00:27.000 +0700,748544
2026-06-10 07:00:28.000 +0700,609280
2026-06-10 07:00:29.000 +0700,206720
2026-06-10 07:00:30.000 +0700,585344
2026-06-10 07:00:31.000 +0700,578816
2026-06-10 07:00:32.000 +0700,335104
2026-06-10 07:00:33.000 +0700,548352
2026-06-10 07:00:34.000 +0700,515712
2026-06-10 07:00:35.000 +0700,171904
2026-06-10 07:00:36.000 +0700,554880
2026-06-10 07:00:37.000 +0700,591872
2026-06-10 07:00:38.000 +0700,328576
2026-06-10 07:00:39.000 +0700,409088
2026-06-10 07:00:40.000 +0700,443904
2026-06-10 07:00:41.000 +0700,1014016
2026-06-10 07:00:42.000 +0700,252416
2026-06-10 07:00:43.000 +0700,696320
2026-06-10 07:00:44.000 +0700,574464
2026-06-10 07:00:45.000 +0700,261120
2026-06-10 07:00:46.000 +0700,89216
2026-06-10 07:00:50.000 +0700,837936
2026-06-10 07:00:51.000 +0700,3220704
2026-06-10 07:00:52.000 +0700,711936
2026-06-10 07:00:53.000 +0700,3582160
2026-06-10 07:00:54.000 +0700,1073392
2026-06-10 07:00:55.000 +0700,4293040
2026-06-10 07:00:56.000 +0700,2147840
2026-06-10 07:00:57.000 +0700,2147840
2026-06-10 07:00:58.000 +0700,3221232
2026-06-10 07:00:59.000 +0700,1073920
2026-06-10 07:01:00.000 +0700,3221232
2026-06-10 07:01:01.000 +0700,2499056
2026-06-10 07:01:02.000 +0700,2862096
2026-06-10 07:01:03.000 +0700,2145200
2026-06-10 07:01:04.000 +0700,1073920
2026-06-10 07:01:05.000 +0700,4289344
2026-06-10 07:01:06.000 +0700,2143616
2026-06-10 07:01:07.000 +0700,1073392
2026-06-10 07:01:08.000 +0700,2531696
2026-06-10 07:01:09.000 +0700,2826816
2026-06-10 07:01:10.000 +0700,2144144
2026-06-10 07:01:11.000 +0700,4327104
2026-06-10 07:01:12.000 +0700,8652000
2026-06-10 07:01:13.000 +0700,8675072
2026-06-10 07:01:14.000 +0700,8652000
2026-06-10 07:01:15.000 +0700,8686608
2026-06-10 07:01:16.000 +0700,8652000
2026-06-10 07:01:17.000 +0700,8686608
2026-06-10 07:01:18.000 +0700,8652000
2026-06-10 07:01:19.000 +0700,8675072
2026-06-10 07:01:20.000 +0700,8663536
2026-06-10 07:01:21.000 +0700,8686608
2026-06-10 07:01:22.000 +0700,8652000
2026-06-10 07:01:23.000 +0700,8652000
2026-06-10 07:01:24.000 +0700,8675072
2026-06-10 07:01:25.000 +0700,8663536
2026-06-10 07:01:26.000 +0700,8652000
2026-06-10 07:01:27.000 +0700,8317456
2026-06-10 07:01:28.000 +0700,8721216
2026-06-10 07:01:29.000 +0700,8663536
2026-06-10 07:01:30.000 +0700,8675072
2026-06-10 07:01:31.000 +0700,8675072
2026-06-10 07:01:32.000 +0700,8663536
2026-06-10 07:01:33.000 +0700,8675072
2026-06-10 07:01:34.000 +0700,8663536
2026-06-10 07:01:35.000 +0700,8652000
2026-06-10 07:01:36.000 +0700,8686608
2026-06-10 07:01:37.000 +0700,8652000
2026-06-10 07:01:38.000 +0700,8652000
2026-06-10 07:01:39.000 +0700,8663536
2026-06-10 07:01:40.000 +0700,8628928
2026-06-10 07:01:41.000 +0700,8663536
2026-06-10 07:01:42.000 +0700,8652000
2026-06-10 07:01:43.000 +0700,8686608
2026-06-10 07:01:44.000 +0700,8640464
2026-06-10 07:01:45.000 +0700,8698144
2026-06-10 07:01:46.000 +0700,8652000
2026-06-10 07:01:47.000 +0700,8675072
2026-06-10 07:01:48.000 +0700,8628928
2026-06-10 07:01:49.000 +0700,8686608
2026-06-10 07:01:50.000 +0700,8652000
2026-06-10 07:01:51.000 +0700,8686608
2026-06-10 07:01:52.000 +0700,8652000
2026-06-10 07:01:53.000 +0700,8675072
2026-06-10 07:01:54.000 +0700,8663536
2026-06-10 07:01:55.000 +0700,8686608
2026-06-10 07:01:56.000 +0700,8652000
2026-06-10 07:01:57.000 +0700,8652000
2026-06-10 07:01:58.000 +0700,8686608
2026-06-10 07:01:59.000 +0700,8652000
2026-06-10 07:02:00.000 +0700,8652000
2026-06-10 07:02:01.000 +0700,8686608
2026-06-10 07:02:02.000 +0700,8652000
2026-06-10 07:02:03.000 +0700,8652000
2026-06-10 07:02:04.000 +0700,8675072
2026-06-10 07:02:05.000 +0700,8663536
2026-06-10 07:02:06.000 +0700,8675072
2026-06-10 07:02:07.000 +0700,8663536
2026-06-10 07:02:08.000 +0700,8652000
2026-06-10 07:02:09.000 +0700,8617392
2026-06-10 07:02:10.000 +0700,8755824
2026-06-10 07:02:11.000 +0700,11998544
2026-06-10 07:02:12.000 +0700,17350144
2026-06-10 07:02:13.000 +0700,17304000
2026-06-10 07:02:14.000 +0700,17292464
2026-06-10 07:02:15.000 +0700,16992528
2026-06-10 07:02:16.000 +0700,17165568
2026-06-10 07:02:17.000 +0700,16565696
2026-06-10 07:02:18.000 +0700,8951936
2026-06-10 07:02:19.000 +0700,17015600
2026-06-10 07:02:20.000 +0700,16980992
2026-06-10 07:02:21.000 +0700,17557792
2026-06-10 07:02:22.000 +0700,17315536
2026-06-10 07:02:23.000 +0700,17304000
2026-06-10 07:02:24.000 +0700,16508016
2026-06-10 07:02:25.000 +0700,16542624
2026-06-10 07:02:26.000 +0700,15123696
2026-06-10 07:02:27.000 +0700,15054480
2026-06-10 07:02:28.000 +0700,16669520
2026-06-10 07:02:29.000 +0700,17315536
2026-06-10 07:02:30.000 +0700,17096352
2026-06-10 07:02:31.000 +0700,16934848
2026-06-10 07:02:32.000 +0700,17188640
2026-06-10 07:02:33.000 +0700,16692592
2026-06-10 07:02:34.000 +0700,17753904
2026-06-10 07:02:35.000 +0700,17315536
2026-06-10 07:02:36.000 +0700,16842560
2026-06-10 07:02:37.000 +0700,17753904
2026-06-10 07:02:38.000 +0700,16542624
2026-06-10 07:02:39.000 +0700,17119424
2026-06-10 07:02:40.000 +0700,17373216
2026-06-10 07:02:41.000 +0700,16105360
2026-06-10 07:02:42.000 +0700,25494560
2026-06-10 07:02:43.000 +0700,25967536
2026-06-10 07:02:44.000 +0700,25425344
2026-06-10 07:02:45.000 +0700,23914128
2026-06-10 07:02:46.000 +0700,24917760
2026-06-10 07:02:47.000 +0700,25171552
2026-06-10 07:02:48.000 +0700,25748352
2026-06-10 07:02:49.000 +0700,22760528
2026-06-10 07:02:50.000 +0700,20741728
2026-06-10 07:02:51.000 +0700,17407824
2026-06-10 07:02:52.000 +0700,24871616
2026-06-10 07:02:53.000 +0700,17765440
2026-06-10 07:02:54.000 +0700,15412096
2026-06-10 07:02:55.000 +0700,21330064
2026-06-10 07:02:56.000 +0700,19530448
2026-06-10 07:02:57.000 +0700,21549248
2026-06-10 07:02:58.000 +0700,15158304
2026-06-10 07:02:59.000 +0700,24029488
2026-06-10 07:03:00.000 +0700,25713744
2026-06-10 07:03:01.000 +0700,25979072
2026-06-10 07:03:02.000 +0700,17755008
2026-06-10 07:03:03.000 +0700,25575312
2026-06-10 07:03:04.000 +0700,24387104
2026-06-10 07:03:05.000 +0700,25944464
2026-06-10 07:03:06.000 +0700,25436880
2026-06-10 07:03:07.000 +0700,25275376
2026-06-10 07:03:08.000 +0700,26463584
2026-06-10 07:03:09.000 +0700,25079264
2026-06-10 07:03:10.000 +0700,24444784
2026-06-10 07:03:11.000 +0700,25725280
2026-06-10 07:03:12.000 +0700,25379200
2026-06-10 07:03:13.000 +0700,25217696
2026-06-10 07:03:14.000 +0700,25252304
2026-06-10 07:03:15.000 +0700,25932928
2026-06-10 07:03:16.000 +0700,25379200
2026-06-10 07:03:17.000 +0700,25540704
2026-06-10 07:03:18.000 +0700,26163648
2026-06-10 07:03:19.000 +0700,25448416
2026-06-10 07:03:20.000 +0700,25552240
2026-06-10 07:03:21.000 +0700,25448416
2026-06-10 07:03:22.000 +0700,20972448
2026-06-10 07:03:23.000 +0700,12321552
2026-06-10 07:03:24.000 +0700,24986976
2026-06-10 07:03:25.000 +0700,25979072
2026-06-10 07:03:26.000 +0700,26186720
2026-06-10 07:03:27.000 +0700,25702208
2026-06-10 07:03:28.000 +0700,25586848
2026-06-10 07:03:29.000 +0700,26059824
2026-06-10 07:03:30.000 +0700,25898320
2026-06-10 07:03:31.000 +0700,25033120
2026-06-10 07:03:32.000 +0700,25067728
2026-06-10 07:03:33.000 +0700,25529168
2026-06-10 07:03:34.000 +0700,25840640
2026-06-10 07:03:35.000 +0700,25171552
2026-06-10 07:03:36.000 +0700,25333056
2026-06-10 07:03:37.000 +0700,25113872
2026-06-10 07:03:38.000 +0700,20016064
2026-06-10 07:03:39.000 +0700,25056192
2026-06-10 07:03:40.000 +0700,25309984
2026-06-10 07:03:41.000 +0700,25979072
2026-06-10 07:03:42.000 +0700,25436880
2026-06-10 07:03:43.000 +0700,25932928
2026-06-10 07:03:44.000 +0700,25909856
2026-06-10 07:03:45.000 +0700,24779328
2026-06-10 07:03:46.000 +0700,26244400
2026-06-10 07:03:47.000 +0700,25840640
2026-06-10 07:03:48.000 +0700,25921392
2026-06-10 07:03:49.000 +0700,25863712
2026-06-10 07:03:50.000 +0700,26325152
2026-06-10 07:03:51.000 +0700,24986976
2026-06-10 07:03:52.000 +0700,25944464
2026-06-10 07:03:53.000 +0700,25379200
2026-06-10 07:03:54.000 +0700,25217696
2026-06-10 07:03:55.000 +0700,26578944
2026-06-10 07:03:56.000 +0700,25748352
2026-06-10 07:03:57.000 +0700,23487296
2026-06-10 07:03:58.000 +0700,24214064
2026-06-10 07:03:59.000 +0700,27178816
2026-06-10 07:04:00.000 +0700,18965184
2026-06-10 07:04:01.000 +0700,16265760
2026-06-10 07:04:02.000 +0700,16831024
2026-06-10 07:04:03.000 +0700,25586848
2026-06-10 07:04:04.000 +0700,25240768
2026-06-10 07:04:05.000 +0700,25656064
2026-06-10 07:04:06.000 +0700,26290544
2026-06-10 07:04:07.000 +0700,25448416
2026-06-10 07:04:08.000 +0700,27317248
2026-06-10 07:04:09.000 +0700,18920144
2026-06-10 07:04:10.000 +0700,26648160
2026-06-10 07:04:11.000 +0700,24929296
2026-06-10 07:04:12.000 +0700,25033120
2026-06-10 07:04:13.000 +0700,25794496
2026-06-10 07:04:14.000 +0700,24133312
2026-06-10 07:04:15.000 +0700,25183088
2026-06-10 07:04:16.000 +0700,24813936
2026-06-10 07:04:17.000 +0700,25956000
2026-06-10 07:04:18.000 +0700,26013680
2026-06-10 07:04:19.000 +0700,24848544
2026-06-10 07:04:20.000 +0700,25413808
2026-06-10 07:04:21.000 +0700,25067728
2026-06-10 07:04:22.000 +0700,24744720
2026-06-10 07:04:23.000 +0700,25494560
2026-06-10 07:04:24.000 +0700,25829104
2026-06-10 07:04:25.000 +0700,26440512
2026-06-10 07:04:26.000 +0700,24963904
2026-06-10 07:04:27.000 +0700,25667600
2026-06-10 07:04:28.000 +0700,26221328
2026-06-10 07:04:29.000 +0700,26082896
2026-06-10 07:04:30.000 +0700,26555872
2026-06-10 07:04:31.000 +0700,26648160
2026-06-10 07:04:32.000 +0700,26590480
2026-06-10 07:04:33.000 +0700,26809664
2026-06-10 07:04:34.000 +0700,25909856
2026-06-10 07:04:35.000 +0700,27224960
2026-06-10 07:04:36.000 +0700,27040384
2026-06-10 07:04:37.000 +0700,26936560
2026-06-10 07:04:38.000 +0700,26105968
2026-06-10 07:04:39.000 +0700,26475120
2026-06-10 07:04:40.000 +0700,26209792
2026-06-10 07:04:41.000 +0700,26682768
2026-06-10 07:04:42.000 +0700,26186720
2026-06-10 07:04:43.000 +0700,26602016
2026-06-10 07:04:44.000 +0700,26105968
2026-06-10 07:04:45.000 +0700,25529168
2026-06-10 07:04:46.000 +0700,27432608
2026-06-10 07:04:47.000 +0700,26544336
2026-06-10 07:04:48.000 +0700,26059824
2026-06-10 07:04:49.000 +0700,26913488
2026-06-10 07:04:50.000 +0700,26071360
2026-06-10 07:04:51.000 +0700,27028848
2026-06-10 07:04:52.000 +0700,26175184
2026-06-10 07:04:53.000 +0700,25909856
2026-06-10 07:04:54.000 +0700,18262592
2026-06-10 07:04:55.000 +0700,25540704
2026-06-10 07:04:56.000 +0700,25656064
2026-06-10 07:04:57.000 +0700,25852176
2026-06-10 07:04:58.000 +0700,26336688
2026-06-10 07:04:59.000 +0700,26094432
2026-06-10 07:05:00.000 +0700,25183088
2026-06-10 07:05:01.000 +0700,26775056
2026-06-10 07:05:02.000 +0700,27351856
2026-06-10 07:05:03.000 +0700,28032480
2026-06-10 07:05:04.000 +0700,27155744
2026-06-10 07:05:05.000 +0700,30397360
2026-06-10 07:05:06.000 +0700,31643248
2026-06-10 07:05:07.000 +0700,29197616
2026-06-10 07:05:08.000 +0700,30016672
2026-06-10 07:05:09.000 +0700,30512720
2026-06-10 07:05:10.000 +0700,28263200
2026-06-10 07:05:11.000 +0700,27594112
2026-06-10 07:05:12.000 +0700,21906864
2026-06-10 07:05:13.000 +0700,21422352
2026-06-10 07:05:14.000 +0700,24940832
2026-06-10 07:05:15.000 +0700,25679136
2026-06-10 07:05:16.000 +0700,23856448
2026-06-10 07:05:17.000 +0700,24029488
2026-06-10 07:05:18.000 +0700,23914128
2026-06-10 07:05:19.000 +0700,25494560
2026-06-10 07:05:20.000 +0700,24825472
2026-06-10 07:05:21.000 +0700,24410176
2026-06-10 07:05:22.000 +0700,24986976
2026-06-10 07:05:23.000 +0700,24894688
2026-06-10 07:05:24.000 +0700,24733184
2026-06-10 07:05:25.000 +0700,5815248
2026-06-10 07:05:26.000 +0700,24456320
2026-06-10 07:05:27.000 +0700,22506736
2026-06-10 07:05:28.000 +0700,25171552
2026-06-10 07:05:29.000 +0700,22737456
2026-06-10 07:05:30.000 +0700,24340960
2026-06-10 07:05:31.000 +0700,22656704
2026-06-10 07:05:32.000 +0700,23625728
2026-06-10 07:05:33.000 +0700,22691312
2026-06-10 07:05:34.000 +0700,24490928
2026-06-10 07:05:35.000 +0700,24144848
2026-06-10 07:05:36.000 +0700,22195264
2026-06-10 07:05:37.000 +0700,24110240
2026-06-10 07:05:38.000 +0700,24087168
2026-06-10 07:05:39.000 +0700,22518272
2026-06-10 07:05:40.000 +0700,25240768
2026-06-10 07:05:41.000 +0700,24248672
2026-06-10 07:05:42.000 +0700,25782960
2026-06-10 07:05:43.000 +0700,25390736
2026-06-10 07:05:44.000 +0700,24548608
2026-06-10 07:05:45.000 +0700,25667600
2026-06-10 07:05:46.000 +0700,9552912
2026-06-10 07:05:47.000 +0700,25402272
2026-06-10 07:05:48.000 +0700,25102336
2026-06-10 07:05:49.000 +0700,24490928
2026-06-10 07:05:50.000 +0700,22368304
2026-06-10 07:05:51.000 +0700,24640896
2026-06-10 07:05:52.000 +0700,25944464
2026-06-10 07:05:53.000 +0700,23902592
2026-06-10 07:05:54.000 +0700,23198896
2026-06-10 07:05:55.000 +0700,24940832
2026-06-10 07:05:56.000 +0700,26244400
2026-06-10 07:05:57.000 +0700,23798768
2026-06-10 07:05:58.000 +0700,23683408
2026-06-10 07:05:59.000 +0700,24767792
2026-06-10 07:06:00.000 +0700,23706480
2026-06-10 07:06:01.000 +0700,24894688
2026-06-10 07:06:02.000 +0700,25344592
2026-06-10 07:06:03.000 +0700,24848544
2026-06-10 07:06:04.000 +0700,24029488
2026-06-10 07:06:05.000 +0700,25667600
2026-06-10 07:06:06.000 +0700,25217696
2026-06-10 07:06:08.000 +0700,24190992
2026-06-10 07:06:09.000 +0700,21756896
2026-06-10 07:06:10.000 +0700,21110880
2026-06-10 07:06:11.000 +0700,20361040
2026-06-10 07:06:13.000 +0700,24179456
2026-06-10 07:06:14.000 +0700,25552240
2026-06-10 07:06:16.000 +0700,22299088
2026-06-10 07:06:18.000 +0700,12908784
2026-06-10 07:06:19.000 +0700,24779328
2026-06-10 07:06:20.000 +0700,25679136
2026-06-10 07:06:22.000 +0700,25459952
2026-06-10 07:06:23.000 +0700,24837008
2026-06-10 07:06:24.000 +0700,24629360
2026-06-10 07:06:25.000 +0700,650496
2026-06-10 07:06:26.000 +0700,25067728
2026-06-10 07:06:27.000 +0700,24779328
2026-06-10 07:06:28.000 +0700,24906224
2026-06-10 07:06:29.000 +0700,25010048
2026-06-10 07:06:30.000 +0700,25021584
2026-06-10 07:06:31.000 +0700,25125408
2026-06-10 07:06:32.000 +0700,24917760
2026-06-10 07:06:33.000 +0700,24998512
2026-06-10 07:06:34.000 +0700,25286912
2026-06-10 07:06:35.000 +0700,25575312
2026-06-10 07:06:36.000 +0700,24064096
2026-06-10 07:06:37.000 +0700,23360400
2026-06-10 07:06:38.000 +0700,11744752
2026-06-10 07:06:39.000 +0700,13681696
2026-06-10 07:06:40.000 +0700,14469376
2026-06-10 07:06:41.000 +0700,14662640
2026-06-10 07:06:42.000 +0700,13974400
2026-06-10 07:06:43.000 +0700,13820128
2026-06-10 07:06:44.000 +0700,13716304
2026-06-10 07:06:45.000 +0700,14085456
2026-06-10 07:06:46.000 +0700,13866272
2026-06-10 07:06:47.000 +0700,13877808
2026-06-10 07:06:48.000 +0700,13843200
2026-06-10 07:06:49.000 +0700,13877808
2026-06-10 07:06:50.000 +0700,13739376
2026-06-10 07:06:51.000 +0700,13854736
2026-06-10 07:06:52.000 +0700,13866272
2026-06-10 07:06:53.000 +0700,13854736
2026-06-10 07:06:54.000 +0700,13866272
2026-06-10 07:06:55.000 +0700,13889344
2026-06-10 07:06:56.000 +0700,13854736
2026-06-10 07:06:57.000 +0700,13762448
2026-06-10 07:06:58.000 +0700,13958560
2026-06-10 07:06:59.000 +0700,13866272
2026-06-10 07:07:00.000 +0700,13866272
2026-06-10 07:07:01.000 +0700,13681696
2026-06-10 07:07:02.000 +0700,13912416
2026-06-10 07:07:03.000 +0700,13947024
2026-06-10 07:07:04.000 +0700,13877808
2026-06-10 07:07:05.000 +0700,13877808
2026-06-10 07:07:06.000 +0700,13889344
2026-06-10 07:07:07.000 +0700,13843200
2026-06-10 07:07:08.000 +0700,14004704
2026-06-10 07:07:09.000 +0700,13716304
2026-06-10 07:07:10.000 +0700,14016240
2026-06-10 07:07:11.000 +0700,13877808
2026-06-10 07:07:12.000 +0700,13866272
2026-06-10 07:07:13.000 +0700,13866272
2026-06-10 07:07:14.000 +0700,13843200
2026-06-10 07:07:15.000 +0700,13854736
2026-06-10 07:07:16.000 +0700,13773984
2026-06-10 07:07:17.000 +0700,13935488
2026-06-10 07:07:18.000 +0700,13854736
2026-06-10 07:07:19.000 +0700,13877808
2026-06-10 07:07:20.000 +0700,13877808
2026-06-10 07:07:21.000 +0700,13831664
2026-06-10 07:07:22.000 +0700,13889344
2026-06-10 07:07:23.000 +0700,13866272
2026-06-10 07:07:24.000 +0700,13889344
2026-06-10 07:07:25.000 +0700,13877808
2026-06-10 07:07:26.000 +0700,13843200
2026-06-10 07:07:27.000 +0700,13889344
2026-06-10 07:07:28.000 +0700,13831664
2026-06-10 07:07:29.000 +0700,13324080
2026-06-10 07:07:30.000 +0700,13866272
2026-06-10 07:07:31.000 +0700,13381760
2026-06-10 07:07:32.000 +0700,13843200
2026-06-10 07:07:33.000 +0700,13739376
2026-06-10 07:07:34.000 +0700,13081824
2026-06-10 07:07:35.000 +0700,13797056
2026-06-10 07:07:36.000 +0700,13854736
2026-06-10 07:07:37.000 +0700,13750912
2026-06-10 07:07:38.000 +0700,11628288
2026-06-10 07:07:39.000 +0700,4280960
2026-06-10 07:07:40.000 +0700,8698144
2026-06-10 07:07:41.000 +0700,8663536
2026-06-10 07:07:42.000 +0700,8236704
2026-06-10 07:07:43.000 +0700,9124976
2026-06-10 07:07:44.000 +0700,8721216
2026-06-10 07:07:45.000 +0700,8536640
2026-06-10 07:07:46.000 +0700,8790432
2026-06-10 07:07:47.000 +0700,8663536
2026-06-10 07:07:48.000 +0700,8686608
2026-06-10 07:07:49.000 +0700,8502032
2026-06-10 07:07:50.000 +0700,8755824
2026-06-10 07:07:51.000 +0700,8605856
2026-06-10 07:07:52.000 +0700,8801968
2026-06-10 07:07:53.000 +0700,8663536
2026-06-10 07:07:54.000 +0700,8686608
2026-06-10 07:07:55.000 +0700,8652000
2026-06-10 07:07:56.000 +0700,8652000
2026-06-10 07:07:57.000 +0700,8721216
2026-06-10 07:07:58.000 +0700,8628928
2026-06-10 07:07:59.000 +0700,8652000
2026-06-10 07:08:00.000 +0700,8675072
2026-06-10 07:08:01.000 +0700,8663536
2026-06-10 07:08:02.000 +0700,8652000
2026-06-10 07:08:03.000 +0700,8686608
2026-06-10 07:08:04.000 +0700,8513568
2026-06-10 07:08:05.000 +0700,8790432
2026-06-10 07:08:06.000 +0700,8652000
