"ts","throughput_bps"
2026-06-13 19:35:21.000 +0700,36499904
2026-06-13 19:35:20.000 +0700,18493680
2026-06-13 19:35:19.000 +0700,2124080
2026-06-13 19:35:18.000 +0700,2124608
2026-06-13 19:35:17.000 +0700,2124608
2026-06-13 19:35:16.000 +0700,3186912
2026-06-13 19:35:15.000 +0700,2125664
2026-06-13 19:35:14.000 +0700,2126192
2026-06-13 19:35:13.000 +0700,2125664
2026-06-13 19:35:12.000 +0700,3187440
2026-06-13 19:35:11.000 +0700,2125664
2026-06-13 19:35:10.000 +0700,2127248
2026-06-13 19:35:09.000 +0700,2127776
2026-06-13 19:35:08.000 +0700,2127776
2026-06-13 19:35:07.000 +0700,3191664
2026-06-13 19:35:06.000 +0700,2127776
2026-06-13 19:35:05.000 +0700,2129360
2026-06-13 19:35:04.000 +0700,2127776
2026-06-13 19:35:03.000 +0700,2128304
2026-06-13 19:35:02.000 +0700,3192192
2026-06-13 19:35:01.000 +0700,2133056
2026-06-13 19:35:00.000 +0700,2129360
2026-06-13 19:34:59.000 +0700,2129360
2026-06-13 19:34:58.000 +0700,3194304
2026-06-13 19:34:57.000 +0700,2129888
2026-06-13 19:34:56.000 +0700,2129888
2026-06-13 19:34:55.000 +0700,2129888
2026-06-13 19:34:54.000 +0700,2130944
2026-06-13 19:34:53.000 +0700,3197472
2026-06-13 19:34:52.000 +0700,2134112
2026-06-13 19:34:51.000 +0700,2133056
2026-06-13 19:34:50.000 +0700,2130944
2026-06-13 19:34:49.000 +0700,2133904
2026-06-13 19:34:45.000 +0700,27271592
2026-06-13 19:34:44.000 +0700,19772704
2026-06-13 19:34:43.000 +0700,38391808
2026-06-13 19:34:42.000 +0700,38437952
2026-06-13 19:34:41.000 +0700,38807104
2026-06-13 19:34:40.000 +0700,38726352
2026-06-13 19:34:39.000 +0700,38945536
2026-06-13 19:34:38.000 +0700,38945536
2026-06-13 19:34:37.000 +0700,38357200
2026-06-13 19:34:36.000 +0700,23730288
2026-06-13 19:34:35.000 +0700,38391808
2026-06-13 19:34:34.000 +0700,38714816
2026-06-13 19:34:33.000 +0700,38495632
2026-06-13 19:34:32.000 +0700,38599456
2026-06-13 19:34:31.000 +0700,38541776
2026-06-13 19:34:30.000 +0700,38449488
2026-06-13 19:34:29.000 +0700,38218768
2026-06-13 19:34:28.000 +0700,37791936
2026-06-13 19:34:27.000 +0700,42488560
2026-06-13 19:34:26.000 +0700,38334128
2026-06-13 19:34:25.000 +0700,38530240
2026-06-13 19:34:24.000 +0700,38668672
2026-06-13 19:34:23.000 +0700,38645600
2026-06-13 19:34:22.000 +0700,38484096
2026-06-13 19:34:21.000 +0700,38287984
2026-06-13 19:34:20.000 +0700,38472560
2026-06-13 19:34:19.000 +0700,38691744
2026-06-13 19:34:18.000 +0700,37595824
2026-06-13 19:34:17.000 +0700,23258784
2026-06-13 19:34:16.000 +0700,38437952
2026-06-13 19:34:15.000 +0700,38207232
2026-06-13 19:34:14.000 +0700,38391808
2026-06-13 19:34:13.000 +0700,38068800
2026-06-13 19:34:12.000 +0700,38587920
2026-06-13 19:34:11.000 +0700,38484096
2026-06-13 19:34:10.000 +0700,38299520
2026-06-13 19:34:09.000 +0700,38784032
2026-06-13 19:34:08.000 +0700,38576384
2026-06-13 19:34:07.000 +0700,23731760
2026-06-13 19:34:06.000 +0700,38345664
2026-06-13 19:34:05.000 +0700,38634064
2026-06-13 19:34:04.000 +0700,38241840
2026-06-13 19:34:03.000 +0700,38334128
2026-06-13 19:34:02.000 +0700,38484096
2026-06-13 19:34:01.000 +0700,38668672
2026-06-13 19:34:00.000 +0700,38495632
2026-06-13 19:33:59.000 +0700,38680208
2026-06-13 19:33:58.000 +0700,38461024
2026-06-13 19:33:57.000 +0700,38887856
2026-06-13 19:33:56.000 +0700,39210864
2026-06-13 19:33:55.000 +0700,38599456
2026-06-13 19:33:54.000 +0700,38276448
2026-06-13 19:33:53.000 +0700,38334128
2026-06-13 19:33:52.000 +0700,37180528
2026-06-13 19:33:51.000 +0700,23397216
2026-06-13 19:33:50.000 +0700,38495632
2026-06-13 19:33:49.000 +0700,38691744
2026-06-13 19:33:48.000 +0700,38691744
2026-06-13 19:33:47.000 +0700,38507168
2026-06-13 19:33:46.000 +0700,37872688
2026-06-13 19:33:45.000 +0700,38853248
2026-06-13 19:33:44.000 +0700,40064528
2026-06-13 19:33:43.000 +0700,39995312
2026-06-13 19:33:42.000 +0700,39787664
2026-06-13 19:33:41.000 +0700,38403344
2026-06-13 19:33:40.000 +0700,38218768
2026-06-13 19:33:39.000 +0700,41877888
2026-06-13 19:33:38.000 +0700,37895760
2026-06-13 19:33:37.000 +0700,37861152
2026-06-13 19:33:36.000 +0700,37930368
2026-06-13 19:33:35.000 +0700,38841712
2026-06-13 19:33:34.000 +0700,38449488
2026-06-13 19:33:33.000 +0700,37849616
2026-06-13 19:33:32.000 +0700,38553312
2026-06-13 19:33:31.000 +0700,37918832
2026-06-13 19:33:30.000 +0700,38184160
2026-06-13 19:33:29.000 +0700,38045728
2026-06-13 19:33:28.000 +0700,38264912
2026-06-13 19:33:27.000 +0700,38403344
2026-06-13 19:33:26.000 +0700,38161088
2026-06-13 19:33:25.000 +0700,38553312
2026-06-13 19:33:24.000 +0700,18920144
2026-06-13 19:33:23.000 +0700,43157280
2026-06-13 19:33:22.000 +0700,38264912
2026-06-13 19:33:21.000 +0700,38357200
2026-06-13 19:33:20.000 +0700,38345664
2026-06-13 19:33:19.000 +0700,38368736
2026-06-13 19:33:18.000 +0700,38784032
2026-06-13 19:33:17.000 +0700,38645600
2026-06-13 19:33:16.000 +0700,38057264
2026-06-13 19:33:15.000 +0700,38437952
2026-06-13 19:33:14.000 +0700,37976512
2026-06-13 19:33:13.000 +0700,38207232
